term,term_id,document_frequency,idf,avg_tf,max_tf,max_tf_document,avg_tfidf,max_tfidf,max_tfidf_document
farright,2497,2.0,6.075346031088684,1.0,1.0,438,0.0139663127151464,6.075346031088684,438
masterpiece,3194,2.0,6.075346031088684,1.0,1.0,617,0.0139663127151464,6.075346031088684,617
solidarity,3192,2.0,6.075346031088684,1.0,1.0,616,0.0139663127151464,6.075346031088684,616
crinkle,2507,2.0,6.075346031088684,1.0,1.0,440,0.0139663127151464,6.075346031088684,440
dress,2533,2.0,6.075346031088684,1.0,1.0,443,0.0139663127151464,6.075346031088684,443
office,2538,2.0,6.075346031088684,1.0,1.0,443,0.0139663127151464,6.075346031088684,443
rather,2555,2.0,6.075346031088684,1.0,1.0,447,0.0139663127151464,6.075346031088684,447
machines,2561,2.0,6.075346031088684,1.0,1.0,448,0.0139663127151464,6.075346031088684,448
lack,3180,2.0,6.075346031088684,1.0,1.0,612,0.0139663127151464,6.075346031088684,612
basket,2565,2.0,6.075346031088684,1.0,1.0,449,0.0139663127151464,6.075346031088684,449
democratic,3165,2.0,6.075346031088684,1.0,1.0,607,0.0139663127151464,6.075346031088684,607
couples,2566,2.0,6.075346031088684,1.0,1.0,449,0.0139663127151464,6.075346031088684,449
france,3220,2.0,6.075346031088684,1.0,1.0,624,0.0139663127151464,6.075346031088684,624
winning,2250,2.0,6.075346031088684,1.0,1.0,374,0.0139663127151464,6.075346031088684,374
education,2253,2.0,6.075346031088684,1.0,1.0,375,0.0139663127151464,6.075346031088684,375
11,3324,2.0,6.075346031088684,1.0,1.0,657,0.0139663127151464,6.075346031088684,657
freedom,2254,2.0,6.075346031088684,1.0,1.0,375,0.0139663127151464,6.075346031088684,375
press,2256,2.0,6.075346031088684,1.0,1.0,375,0.0139663127151464,6.075346031088684,375
computers,3300,2.0,6.075346031088684,1.0,1.0,648,0.0139663127151464,6.075346031088684,648
foundation,2259,2.0,6.075346031088684,1.0,1.0,376,0.0139663127151464,6.075346031088684,376
aint,2271,2.0,6.075346031088684,1.0,1.0,379,0.0139663127151464,6.075346031088684,379
date,2291,2.0,6.075346031088684,1.0,1.0,384,0.0139663127151464,6.075346031088684,384
kate,2298,2.0,6.075346031088684,1.0,1.0,385,0.0139663127151464,6.075346031088684,385
income,2303,2.0,6.075346031088684,1.0,1.0,386,0.0139663127151464,6.075346031088684,386
police,2316,2.0,6.075346031088684,1.0,1.0,389,0.0139663127151464,6.075346031088684,389
rain,2318,2.0,6.075346031088684,1.0,1.0,389,0.0139663127151464,6.075346031088684,389
disney,3299,2.0,6.075346031088684,1.0,1.0,647,0.0139663127151464,6.075346031088684,647
mom,2326,2.0,6.075346031088684,1.0,1.0,391,0.0139663127151464,6.075346031088684,391
yesterday,3246,2.0,6.075346031088684,1.0,1.0,632,0.0139663127151464,6.075346031088684,632
castros,2399,2.0,6.075346031088684,1.0,1.0,409,0.0139663127151464,6.075346031088684,409
light,2393,2.0,6.075346031088684,1.0,1.0,407,0.0139663127151464,6.075346031088684,407
ways,3257,2.0,6.075346031088684,1.0,1.0,637,0.0139663127151464,6.075346031088684,637
darkness,2392,2.0,6.075346031088684,1.0,1.0,407,0.0139663127151464,6.075346031088684,407
open,2389,2.0,6.075346031088684,1.0,1.0,406,0.0139663127151464,6.075346031088684,406
member,2387,2.0,6.075346031088684,1.0,1.0,406,0.0139663127151464,6.075346031088684,406
active,2384,2.0,6.075346031088684,1.0,1.0,406,0.0139663127151464,6.075346031088684,406
nicolas,3267,2.0,6.075346031088684,1.0,1.0,642,0.0139663127151464,6.075346031088684,642
talking,2367,2.0,6.075346031088684,1.0,1.0,402,0.0139663127151464,6.075346031088684,402
blind,2360,2.0,6.075346031088684,1.0,1.0,399,0.0139663127151464,6.075346031088684,399
resources,2357,2.0,6.075346031088684,1.0,1.0,398,0.0139663127151464,6.075346031088684,398
dapl,2351,2.0,6.075346031088684,1.0,1.0,397,0.0139663127151464,6.075346031088684,397
rt,2349,2.0,6.075346031088684,1.0,1.0,396,0.0139663127151464,6.075346031088684,396
remember,2348,2.0,6.075346031088684,1.0,1.0,396,0.0139663127151464,6.075346031088684,396
humans,3261,2.0,6.075346031088684,1.0,1.0,639,0.0139663127151464,6.075346031088684,639
bucks,2340,2.0,6.075346031088684,1.0,1.0,395,0.0139663127151464,6.075346031088684,395
jokes,2381,2.0,6.075346031088684,1.0,1.0,405,0.0139663127151464,6.075346031088684,405
sense,2792,2.0,6.075346031088684,1.0,1.0,501,0.0139663127151464,6.075346031088684,501
accept,3067,2.0,6.075346031088684,1.0,1.0,582,0.0139663127151464,6.075346031088684,582
beasts,2801,2.0,6.075346031088684,1.0,1.0,506,0.0139663127151464,6.075346031088684,506
regarding,3044,2.0,6.075346031088684,1.0,1.0,576,0.0139663127151464,6.075346031088684,576
p2,3028,2.0,6.075346031088684,1.0,1.0,571,0.0139663127151464,6.075346031088684,571
coverage,3019,2.0,6.075346031088684,1.0,1.0,570,0.0139663127151464,6.075346031088684,570
mentally,2810,2.0,6.075346031088684,1.0,1.0,507,0.0139663127151464,6.075346031088684,507
dropping,2821,2.0,6.075346031088684,1.0,1.0,511,0.0139663127151464,6.075346031088684,511
short,2827,2.0,6.075346031088684,1.0,1.0,513,0.0139663127151464,6.075346031088684,513
brady,2828,2.0,6.075346031088684,1.0,1.0,514,0.0139663127151464,6.075346031088684,514
traded,2832,2.0,6.075346031088684,1.0,1.0,514,0.0139663127151464,6.075346031088684,514
affect,2851,2.0,6.075346031088684,1.0,1.0,520,0.0139663127151464,6.075346031088684,520
tsla,2856,2.0,6.075346031088684,1.0,1.0,520,0.0139663127151464,6.075346031088684,520
pass,2864,2.0,6.075346031088684,1.0,1.0,522,0.0139663127151464,6.075346031088684,522
splc,2865,2.0,6.075346031088684,1.0,1.0,522,0.0139663127151464,6.075346031088684,522
justin,3152,2.0,6.075346031088684,1.0,1.0,604,0.0139663127151464,6.075346031088684,604
stats,2879,2.0,6.075346031088684,1.0,1.0,525,0.0139663127151464,6.075346031088684,525
neo,2886,2.0,6.075346031088684,1.0,1.0,528,0.0139663127151464,6.075346031088684,528
sounds,2897,2.0,6.075346031088684,1.0,1.0,531,0.0139663127151464,6.075346031088684,531
staff,2906,2.0,6.075346031088684,1.0,1.0,535,0.0139663127151464,6.075346031088684,535
strategist,2907,2.0,6.075346031088684,1.0,1.0,535,0.0139663127151464,6.075346031088684,535
caught,2908,2.0,6.075346031088684,1.0,1.0,536,0.0139663127151464,6.075346031088684,536
leave,2941,2.0,6.075346031088684,1.0,1.0,546,0.0139663127151464,6.075346031088684,546
seem,2953,2.0,6.075346031088684,1.0,1.0,549,0.0139663127151464,6.075346031088684,549
british,3010,2.0,6.075346031088684,1.0,1.0,568,0.0139663127151464,6.075346031088684,568
yay,2957,2.0,6.075346031088684,1.0,1.0,550,0.0139663127151464,6.075346031088684,550
waiting,2969,2.0,6.075346031088684,1.0,1.0,555,0.0139663127151464,6.075346031088684,555
jill,2976,2.0,6.075346031088684,1.0,1.0,559,0.0139663127151464,6.075346031088684,559
nation,2981,2.0,6.075346031088684,1.0,1.0,560,0.0139663127151464,6.075346031088684,560
ride,2987,2.0,6.075346031088684,1.0,1.0,561,0.0139663127151464,6.075346031088684,561
several,3009,2.0,6.075346031088684,1.0,1.0,567,0.0139663127151464,6.075346031088684,567
losing,2877,2.0,6.075346031088684,1.0,1.0,525,0.0139663127151464,6.075346031088684,525
throwing,3148,2.0,6.075346031088684,1.0,1.0,603,0.0139663127151464,6.075346031088684,603
jobs,2586,2.0,6.075346031088684,1.0,1.0,452,0.0139663127151464,6.075346031088684,452
evidence,2592,2.0,6.075346031088684,1.0,1.0,454,0.0139663127151464,6.075346031088684,454
lies,2595,2.0,6.075346031088684,1.0,1.0,454,0.0139663127151464,6.075346031088684,454
pack,2596,2.0,6.075346031088684,1.0,1.0,454,0.0139663127151464,6.075346031088684,454
evil,2600,2.0,6.075346031088684,1.0,1.0,456,0.0139663127151464,6.075346031088684,456
double,2606,2.0,6.075346031088684,1.0,1.0,458,0.0139663127151464,6.075346031088684,458
daily,2622,2.0,6.075346031088684,1.0,1.0,461,0.0139663127151464,6.075346031088684,461
done,2630,2.0,6.075346031088684,1.0,1.0,462,0.0139663127151464,6.075346031088684,462
cares,2660,2.0,6.075346031088684,1.0,1.0,468,0.0139663127151464,6.075346031088684,468
beautiful,2666,2.0,6.075346031088684,1.0,1.0,470,0.0139663127151464,6.075346031088684,470
beat,2676,2.0,6.075346031088684,1.0,1.0,473,0.0139663127151464,6.075346031088684,473
sake,2679,2.0,6.075346031088684,1.0,1.0,473,0.0139663127151464,6.075346031088684,473
sweet,2680,2.0,6.075346031088684,1.0,1.0,473,0.0139663127151464,6.075346031088684,473
christians,2683,2.0,6.075346031088684,1.0,1.0,474,0.0139663127151464,6.075346031088684,474
false,2788,2.0,6.075346031088684,1.0,1.0,501,0.0139663127151464,6.075346031088684,501
discover,2781,2.0,6.075346031088684,1.0,1.0,500,0.0139663127151464,6.075346031088684,500
chris,2777,2.0,6.075346031088684,1.0,1.0,499,0.0139663127151464,6.075346031088684,499
startup,2771,2.0,6.075346031088684,1.0,1.0,497,0.0139663127151464,6.075346031088684,497
policies,2765,2.0,6.075346031088684,1.0,1.0,495,0.0139663127151464,6.075346031088684,495
raises,2752,2.0,6.075346031088684,1.0,1.0,493,0.0139663127151464,6.075346031088684,493
family,2739,2.0,6.075346031088684,1.0,1.0,490,0.0139663127151464,6.075346031088684,490
bitches,2737,2.0,6.075346031088684,1.0,1.0,489,0.0139663127151464,6.075346031088684,489
sad,2684,2.0,6.075346031088684,1.0,1.0,474,0.0139663127151464,6.075346031088684,474
theory,3078,2.0,6.075346031088684,1.0,1.0,584,0.0139663127151464,6.075346031088684,584
gov,3080,2.0,6.075346031088684,1.0,1.0,585,0.0139663127151464,6.075346031088684,585
pic,3089,2.0,6.075346031088684,1.0,1.0,587,0.0139663127151464,6.075346031088684,587
legally,2704,2.0,6.075346031088684,1.0,1.0,480,0.0139663127151464,6.075346031088684,480
blonde,2702,2.0,6.075346031088684,1.0,1.0,480,0.0139663127151464,6.075346031088684,480
posted,2697,2.0,6.075346031088684,1.0,1.0,478,0.0139663127151464,6.075346031088684,478
injured,3103,2.0,6.075346031088684,1.0,1.0,591,0.0139663127151464,6.075346031088684,591
haha,2696,2.0,6.075346031088684,1.0,1.0,478,0.0139663127151464,6.075346031088684,478
valley,2721,2.0,6.075346031088684,1.0,1.0,485,0.0139663127151464,6.075346031088684,485
rookie,1703,2.0,6.075346031088684,1.0,1.0,251,0.0139663127151464,6.075346031088684,251
effort,1714,2.0,6.075346031088684,1.0,1.0,254,0.0139663127151464,6.075346031088684,254
couple,1722,2.0,6.075346031088684,1.0,1.0,256,0.0139663127151464,6.075346031088684,256
joining,3588,2.0,6.075346031088684,1.0,1.0,740,0.0139663127151464,6.075346031088684,740
ur,1732,2.0,6.075346031088684,1.0,1.0,257,0.0139663127151464,6.075346031088684,257
coach,1733,2.0,6.075346031088684,1.0,1.0,258,0.0139663127151464,6.075346031088684,258
massacre,1746,2.0,6.075346031088684,1.0,1.0,261,0.0139663127151464,6.075346031088684,261
shameful,1749,2.0,6.075346031088684,1.0,1.0,261,0.0139663127151464,6.075346031088684,261
nobody,1757,2.0,6.075346031088684,1.0,1.0,264,0.0139663127151464,6.075346031088684,264
blood,1760,2.0,6.075346031088684,1.0,1.0,265,0.0139663127151464,6.075346031088684,265
choose,1765,2.0,6.075346031088684,1.0,1.0,267,0.0139663127151464,6.075346031088684,267
following,1775,2.0,6.075346031088684,1.0,1.0,269,0.0139663127151464,6.075346031088684,269
share,1777,2.0,6.075346031088684,1.0,1.0,269,0.0139663127151464,6.075346031088684,269
grows,1779,2.0,6.075346031088684,1.0,1.0,270,0.0139663127151464,6.075346031088684,270
reports,1780,2.0,6.075346031088684,1.0,1.0,270,0.0139663127151464,6.075346031088684,270
visit,2238,2.0,6.075346031088684,1.0,1.0,371,0.0139663127151464,6.075346031088684,371
divest,1794,2.0,6.075346031088684,1.0,1.0,277,0.0139663127151464,6.075346031088684,277
works,1805,2.0,6.075346031088684,1.0,1.0,279,0.0139663127151464,6.075346031088684,279
sounding,1814,2.0,6.075346031088684,1.0,1.0,282,0.0139663127151464,6.075346031088684,282
wonder,1815,2.0,6.075346031088684,1.0,1.0,282,0.0139663127151464,6.075346031088684,282
requires,1816,2.0,6.075346031088684,1.0,1.0,283,0.0139663127151464,6.075346031088684,283
pressure,1823,2.0,6.075346031088684,1.0,1.0,285,0.0139663127151464,6.075346031088684,285
low,3552,2.0,6.075346031088684,1.0,1.0,728,0.0139663127151464,6.075346031088684,728
2nd,1836,2.0,6.075346031088684,1.0,1.0,289,0.0139663127151464,6.075346031088684,289
pays,3547,2.0,6.075346031088684,1.0,1.0,727,0.0139663127151464,6.075346031088684,727
tried,1846,2.0,6.075346031088684,1.0,1.0,291,0.0139663127151464,6.075346031088684,291
models,1850,2.0,6.075346031088684,1.0,1.0,292,0.0139663127151464,6.075346031088684,292
gaston,1855,2.0,6.075346031088684,1.0,1.0,293,0.0139663127151464,6.075346031088684,293
alt,1857,2.0,6.075346031088684,1.0,1.0,294,0.0139663127151464,6.075346031088684,294
nazis,1862,2.0,6.075346031088684,1.0,1.0,294,0.0139663127151464,6.075346031088684,294
racists,1863,2.0,6.075346031088684,1.0,1.0,294,0.0139663127151464,6.075346031088684,294
anything,1791,2.0,6.075346031088684,1.0,1.0,276,0.0139663127151464,6.075346031088684,276
egg,3680,2.0,6.075346031088684,1.0,1.0,769,0.0139663127151464,6.075346031088684,769
super,1548,2.0,6.075346031088684,1.0,1.0,220,0.0139663127151464,6.075346031088684,220
wins,1549,2.0,6.075346031088684,1.0,1.0,220,0.0139663127151464,6.075346031088684,220
champions,1550,2.0,6.075346031088684,1.0,1.0,221,0.0139663127151464,6.075346031088684,221
highlights,1553,2.0,6.075346031088684,1.0,1.0,221,0.0139663127151464,6.075346031088684,221
usa,1557,2.0,6.075346031088684,1.0,1.0,222,0.0139663127151464,6.075346031088684,222
dreams,1558,2.0,6.075346031088684,1.0,1.0,223,0.0139663127151464,6.075346031088684,223
sell,1559,2.0,6.075346031088684,1.0,1.0,223,0.0139663127151464,6.075346031088684,223
info,1568,2.0,6.075346031088684,1.0,1.0,225,0.0139663127151464,6.075346031088684,225
apparently,3674,2.0,6.075346031088684,1.0,1.0,768,0.0139663127151464,6.075346031088684,768
direction,1571,2.0,6.075346031088684,1.0,1.0,226,0.0139663127151464,6.075346031088684,226
reading,3616,2.0,6.075346031088684,1.0,1.0,749,0.0139663127151464,6.075346031088684,749
honest,1579,2.0,6.075346031088684,1.0,1.0,227,0.0139663127151464,6.075346031088684,227
absolutely,1584,2.0,6.075346031088684,1.0,1.0,228,0.0139663127151464,6.075346031088684,228
democrats,1585,2.0,6.075346031088684,1.0,1.0,228,0.0139663127151464,6.075346031088684,228
till,1687,2.0,6.075346031088684,1.0,1.0,246,0.0139663127151464,6.075346031088684,246
available,1666,2.0,6.075346031088684,1.0,1.0,243,0.0139663127151464,6.075346031088684,243
hell,3600,2.0,6.075346031088684,1.0,1.0,744,0.0139663127151464,6.075346031088684,744
antitrump,1660,2.0,6.075346031088684,1.0,1.0,242,0.0139663127151464,6.075346031088684,242
nonviolent,1657,2.0,6.075346031088684,1.0,1.0,241,0.0139663127151464,6.075346031088684,241
movement,1656,2.0,6.075346031088684,1.0,1.0,241,0.0139663127151464,6.075346031088684,241
currently,1648,2.0,6.075346031088684,1.0,1.0,240,0.0139663127151464,6.075346031088684,240
goes,1640,2.0,6.075346031088684,1.0,1.0,238,0.0139663127151464,6.075346031088684,238
sexy,1601,2.0,6.075346031088684,1.0,1.0,231,0.0139663127151464,6.075346031088684,231
legend,1631,2.0,6.075346031088684,1.0,1.0,236,0.0139663127151464,6.075346031088684,236
fans,1628,2.0,6.075346031088684,1.0,1.0,236,0.0139663127151464,6.075346031088684,236
barcelona,1625,2.0,6.075346031088684,1.0,1.0,236,0.0139663127151464,6.075346031088684,236
men,1623,2.0,6.075346031088684,1.0,1.0,235,0.0139663127151464,6.075346031088684,235
fair,1621,2.0,6.075346031088684,1.0,1.0,235,0.0139663127151464,6.075346031088684,235
considering,1620,2.0,6.075346031088684,1.0,1.0,235,0.0139663127151464,6.075346031088684,235
satan,1617,2.0,6.075346031088684,1.0,1.0,234,0.0139663127151464,6.075346031088684,234
parallel,1607,2.0,6.075346031088684,1.0,1.0,233,0.0139663127151464,6.075346031088684,233
congratulations,1638,2.0,6.075346031088684,1.0,1.0,238,0.0139663127151464,6.075346031088684,238
hurt,2081,2.0,6.075346031088684,1.0,1.0,339,0.0139663127151464,6.075346031088684,339
usher,2092,2.0,6.075346031088684,1.0,1.0,340,0.0139663127151464,6.075346031088684,340
fall,2094,2.0,6.075346031088684,1.0,1.0,341,0.0139663127151464,6.075346031088684,341
cancer,2102,2.0,6.075346031088684,1.0,1.0,342,0.0139663127151464,6.075346031088684,342
claim,2104,2.0,6.075346031088684,1.0,1.0,342,0.0139663127151464,6.075346031088684,342
cam,2110,2.0,6.075346031088684,1.0,1.0,343,0.0139663127151464,6.075346031088684,343
gem,2111,2.0,6.075346031088684,1.0,1.0,343,0.0139663127151464,6.075346031088684,343
tribute,2128,2.0,6.075346031088684,1.0,1.0,347,0.0139663127151464,6.075346031088684,347
count,3489,2.0,6.075346031088684,1.0,1.0,708,0.0139663127151464,6.075346031088684,708
wasnt,2139,2.0,6.075346031088684,1.0,1.0,351,0.0139663127151464,6.075346031088684,351
friends,2140,2.0,6.075346031088684,1.0,1.0,352,0.0139663127151464,6.075346031088684,352
mike,2142,2.0,6.075346031088684,1.0,1.0,352,0.0139663127151464,6.075346031088684,352
30,2148,2.0,6.075346031088684,1.0,1.0,354,0.0139663127151464,6.075346031088684,354
3dprinting,3484,2.0,6.075346031088684,1.0,1.0,706,0.0139663127151464,6.075346031088684,706
king,2152,2.0,6.075346031088684,1.0,1.0,354,0.0139663127151464,6.075346031088684,354
pay,1870,2.0,6.075346031088684,1.0,1.0,297,0.0139663127151464,6.075346031088684,297
finished,2162,2.0,6.075346031088684,1.0,1.0,356,0.0139663127151464,6.075346031088684,356
dash,2177,2.0,6.075346031088684,1.0,1.0,359,0.0139663127151464,6.075346031088684,359
miguel,2180,2.0,6.075346031088684,1.0,1.0,359,0.0139663127151464,6.075346031088684,359
decision,2182,2.0,6.075346031088684,1.0,1.0,360,0.0139663127151464,6.075346031088684,360
votes,2186,2.0,6.075346031088684,1.0,1.0,360,0.0139663127151464,6.075346031088684,360
dear,2194,2.0,6.075346031088684,1.0,1.0,362,0.0139663127151464,6.075346031088684,362
league,2211,2.0,6.075346031088684,1.0,1.0,367,0.0139663127151464,6.075346031088684,367
john,3417,2.0,6.075346031088684,1.0,1.0,687,0.0139663127151464,6.075346031088684,687
fakenews,2222,2.0,6.075346031088684,1.0,1.0,369,0.0139663127151464,6.075346031088684,369
accused,2228,2.0,6.075346031088684,1.0,1.0,370,0.0139663127151464,6.075346031088684,370
youll,3414,2.0,6.075346031088684,1.0,1.0,686,0.0139663127151464,6.075346031088684,686
evasion,2230,2.0,6.075346031088684,1.0,1.0,370,0.0139663127151464,6.075346031088684,370
v,2234,2.0,6.075346031088684,1.0,1.0,370,0.0139663127151464,6.075346031088684,370
cast,2235,2.0,6.075346031088684,1.0,1.0,371,0.0139663127151464,6.075346031088684,371
tickets,2237,2.0,6.075346031088684,1.0,1.0,371,0.0139663127151464,6.075346031088684,371
presidential,2159,2.0,6.075346031088684,1.0,1.0,355,0.0139663127151464,6.075346031088684,355
sang,1884,2.0,6.075346031088684,1.0,1.0,300,0.0139663127151464,6.075346031088684,300
soon,1889,2.0,6.075346031088684,1.0,1.0,301,0.0139663127151464,6.075346031088684,301
printed,1895,2.0,6.075346031088684,1.0,1.0,302,0.0139663127151464,6.075346031088684,302
broke,1904,2.0,6.075346031088684,1.0,1.0,304,0.0139663127151464,6.075346031088684,304
messi,1913,2.0,6.075346031088684,1.0,1.0,305,0.0139663127151464,6.075346031088684,305
player,1914,2.0,6.075346031088684,1.0,1.0,305,0.0139663127151464,6.075346031088684,305
spain,1916,2.0,6.075346031088684,1.0,1.0,305,0.0139663127151464,6.075346031088684,305
guest,1927,2.0,6.075346031088684,1.0,1.0,307,0.0139663127151464,6.075346031088684,307
issue,1928,2.0,6.075346031088684,1.0,1.0,307,0.0139663127151464,6.075346031088684,307
laughing,1930,2.0,6.075346031088684,1.0,1.0,308,0.0139663127151464,6.075346031088684,308
magic,1931,2.0,6.075346031088684,1.0,1.0,308,0.0139663127151464,6.075346031088684,308
nowplaying,1950,2.0,6.075346031088684,1.0,1.0,313,0.0139663127151464,6.075346031088684,313
raul,3530,2.0,6.075346031088684,1.0,1.0,721,0.0139663127151464,6.075346031088684,721
material,1957,2.0,6.075346031088684,1.0,1.0,314,0.0139663127151464,6.075346031088684,314
insurance,1967,2.0,6.075346031088684,1.0,1.0,315,0.0139663127151464,6.075346031088684,315
alleged,3494,2.0,6.075346031088684,1.0,1.0,709,0.0139663127151464,6.075346031088684,709
luke,2080,2.0,6.075346031088684,1.0,1.0,338,0.0139663127151464,6.075346031088684,338
